File,Bpp,D1_MSEF,D1_PSNR,D2_MSEF,D2_PSNR,Chamfer
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000049.bin,4.402644976,841.823,65.0614,108.798,73.9474,0.024256547
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000050.bin,4.413744936,832.797,65.1082,114.923,73.7096,0.024097611
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000051.bin,4.502867225,832.101,65.1119,118.04,73.5934,0.024075077
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000052.bin,4.575263035,824.822,65.15,118.675,73.57,0.023963363
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000053.bin,4.581139434,840.719,65.0671,126.403,73.2961,0.024275707
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000054.bin,4.64986911,835.204,65.0957,130.089,73.1712,0.024143726
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000055.bin,4.664828838,837.364,65.0845,136.205,72.9717,0.024167477
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000056.bin,4.691699144,836.859,65.0871,139.874,72.8563,0.024149195
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000057.bin,4.739573009,833.496,65.1046,145.586,72.6824,0.024040356
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000058.bin,4.665049777,834.778,65.0979,152.785,72.4728,0.024099114
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000059.bin,4.685927736,827.218,65.1374,157.308,72.3461,0.023920088
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000060.bin,4.682755432,837.723,65.0826,159.159,72.2953,0.024088637
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000061.bin,4.582887762,822.954,65.1599,156.742,72.3618,0.023813233
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000062.bin,4.665099558,830.057,65.1226,152.918,72.469,0.02393071
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000063.bin,4.60347852,834.617,65.0988,155.825,72.3873,0.02403065
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000064.bin,4.605464506,835.064,65.0964,155.835,72.387,0.024072475
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000065.bin,4.636869585,829.688,65.1245,152.97,72.4676,0.023950447
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000066.bin,4.566053674,822.263,65.1635,152.135,72.4913,0.023831097
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000067.bin,4.559190849,830.617,65.1196,155.378,72.3997,0.023987246
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000068.bin,4.617633581,829.005,65.1281,153.286,72.4586,0.023947037
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000069.bin,4.603710026,842.073,65.0601,157.176,72.3498,0.024221238
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000070.bin,4.635975061,834.004,65.102,155.889,72.3855,0.024055455
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000071.bin,4.582923214,838.893,65.0766,156.201,72.3768,0.024158418
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000072.bin,4.537100399,828.884,65.1287,157.686,72.3357,0.023951935
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000073.bin,4.592507048,836.533,65.0888,154.793,72.4161,0.024117285
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000074.bin,4.54181273,833.072,65.1068,154.906,72.413,0.024021476
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000075.bin,4.497308983,833.676,65.1037,154.49,72.4246,0.024045374
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000076.bin,4.530815761,831.437,65.1153,156.999,72.3547,0.02395595
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000077.bin,4.561944813,839.717,65.0723,157.39,72.3439,0.024119347
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000078.bin,4.57394247,838.148,65.0804,156.347,72.3727,0.024149229
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000079.bin,4.556984818,842.689,65.057,160.767,72.2517,0.024211438
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000080.bin,4.523522072,824.623,65.1511,154.353,72.4285,0.023893496
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000081.bin,4.538885267,827.703,65.1349,155.016,72.4099,0.023962581
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000082.bin,4.581555687,834.891,65.0973,153.862,72.4423,0.024106357
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000083.bin,4.551059558,836.353,65.0897,154.289,72.4303,0.024096685
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000084.bin,4.60359635,839.51,65.0734,157.302,72.3463,0.024159443
/home/haoran/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000085.bin,4.559486889,837.954,65.0814,158.141,72.3232,0.024130666
